case_id,resource,activity,start_time,end_time
652,unified_resource,Reject application,2023-04-07T08:22:08.102,2023-04-07T08:32:08.102
653,unified_resource,AML check,2023-04-07T08:24:27.050,2023-04-07T08:32:19.460
653,unified_resource,Appraise property,2023-04-07T08:24:27.050,2023-04-07T08:33:42.407
649,unified_resource,Approve loan offer,2023-04-07T08:22:24.710,2023-04-07T08:42:24.710
656,unified_resource,Check application form completeness,2023-04-07T08:00:00.000,2023-04-07T08:42:37.748
655,unified_resource,Check credit history,2023-04-07T07:56:00.886,2023-04-07T08:44:12.733
649,unified_resource,Cancel application,2023-04-07T08:42:24.710,2023-04-07T08:47:24.710
656,unified_resource,Check credit history,2023-04-07T08:42:37.748,2023-04-07T08:52:07.942
656,unified_resource,Appraise property,2023-04-07T08:42:37.748,2023-04-07T08:52:08.275
653,unified_resource,Assess loan risk,2023-04-07T08:33:42.407,2023-04-07T08:53:42.407
655,unified_resource,Assess loan risk,2023-04-07T08:44:12.733,2023-04-07T09:04:12.733
655,unified_resource,Design loan offer,2023-04-07T09:04:12.733,2023-04-07T09:05:17.495
653,unified_resource,Design loan offer,2023-04-07T08:53:42.407,2023-04-07T09:13:07.682
655,unified_resource,Approve loan offer,2023-04-07T09:05:17.495,2023-04-07T09:25:17.495
655,unified_resource,Approve application,2023-04-07T09:25:17.495,2023-04-07T09:30:17.495
656,unified_resource,AML check,2023-04-07T08:42:37.748,2023-04-07T09:31:00.203
653,unified_resource,Approve loan offer,2023-04-07T09:13:07.682,2023-04-07T09:33:07.682
653,unified_resource,Approve application,2023-04-07T09:33:07.682,2023-04-07T09:38:07.682
656,unified_resource,Assess loan risk,2023-04-07T09:31:00.203,2023-04-07T09:51:00.203
659,unified_resource,Check application form completeness,2023-04-07T09:30:00.000,2023-04-07T09:54:38.782
659,unified_resource,Return application back to applicant,2023-04-07T09:54:38.782,2023-04-07T09:59:38.782
657,unified_resource,Check application form completeness,2023-04-07T08:30:00.000,2023-04-07T10:00:23.868
656,unified_resource,Reject application,2023-04-07T09:51:00.203,2023-04-07T10:01:00.203
660,unified_resource,Check application form completeness,2023-04-07T10:00:00.000,2023-04-07T10:10:40.393
658,unified_resource,Check application form completeness,2023-04-07T09:00:00.000,2023-04-07T10:17:47.874
660,unified_resource,Appraise property,2023-04-07T10:10:40.393,2023-04-07T10:26:11.891
657,unified_resource,Appraise property,2023-04-07T10:00:23.868,2023-04-07T10:32:45.403
658,unified_resource,Appraise property,2023-04-07T10:26:11.891,2023-04-07T10:33:56.807
657,unified_resource,Check credit history,2023-04-07T10:00:23.868,2023-04-07T10:40:52.936
657,unified_resource,AML check,2023-04-07T10:00:23.868,2023-04-07T10:40:56.583
658,unified_resource,Check credit history,2023-04-07T10:17:47.874,2023-04-07T10:42:41.565
659,unified_resource,Applicant completes form,2023-04-07T09:59:38.782,2023-04-07T10:59:38.782
657,unified_resource,Assess loan risk,2023-04-07T10:40:56.583,2023-04-07T11:00:56.583
659,unified_resource,Check application form completeness,2023-04-07T10:59:38.782,2023-04-07T11:06:04.577
658,unified_resource,AML check,2023-04-07T10:40:56.583,2023-04-07T11:06:18.652
660,unified_resource,Check credit history,2023-04-07T10:10:40.393,2023-04-07T11:12:36.866
661,unified_resource,Check application form completeness,2023-04-07T10:30:00.000,2023-04-07T11:22:28.047
659,unified_resource,Appraise property,2023-04-07T11:06:04.577,2023-04-07T11:22:38.978
661,unified_resource,Appraise property,2023-04-07T11:22:28.047,2023-04-07T11:23:49.419
658,unified_resource,Assess loan risk,2023-04-07T11:06:18.652,2023-04-07T11:26:18.652
658,unified_resource,Design loan offer,2023-04-07T11:26:18.652,2023-04-07T11:34:13.648
661,unified_resource,Check credit history,2023-04-07T11:22:28.047,2023-04-07T11:35:25.110
657,unified_resource,Design loan offer,2023-04-07T11:00:56.583,2023-04-07T11:38:53.943
663,unified_resource,Check application form completeness,2023-04-07T11:30:00.000,2023-04-07T11:41:58.555
662,unified_resource,Check application form completeness,2023-04-07T11:00:00.000,2023-04-07T11:45:28.447
660,unified_resource,AML check,2023-04-07T10:10:40.393,2023-04-07T11:48:55.193
659,unified_resource,AML check,2023-04-07T11:06:18.652,2023-04-07T11:53:27.264
658,unified_resource,Approve loan offer,2023-04-07T11:34:13.648,2023-04-07T11:54:13.648
662,unified_resource,Appraise property,2023-04-07T11:45:28.447,2023-04-07T11:55:06.512
662,unified_resource,AML check,2023-04-07T11:53:27.264,2023-04-07T11:55:25.622
657,unified_resource,Approve loan offer,2023-04-07T11:38:53.943,2023-04-07T11:58:53.943
658,unified_resource,Cancel application,2023-04-07T11:54:13.648,2023-04-07T11:59:13.648
664,unified_resource,Check application form completeness,2023-04-07T12:00:00.000,2023-04-07T12:01:13.656
663,unified_resource,AML check,2023-04-07T11:55:25.622,2023-04-07T12:03:23.246
657,unified_resource,Cancel application,2023-04-07T11:58:53.943,2023-04-07T12:03:53.943
664,unified_resource,AML check,2023-04-07T12:03:23.246,2023-04-07T12:06:31.144
660,unified_resource,Assess loan risk,2023-04-07T11:48:55.193,2023-04-07T12:08:55.193
664,unified_resource,Check credit history,2023-04-07T12:01:13.656,2023-04-07T12:09:39.617
660,unified_resource,Design loan offer,2023-04-07T12:08:55.193,2023-04-07T12:10:21.424
663,unified_resource,Check credit history,2023-04-07T11:41:58.555,2023-04-07T12:10:26.425
663,unified_resource,Appraise property,2023-04-07T11:41:58.555,2023-04-07T12:11:19.594
661,unified_resource,AML check,2023-04-07T11:48:55.193,2023-04-07T12:22:33.984
660,unified_resource,Approve loan offer,2023-04-07T12:10:21.424,2023-04-07T12:30:21.424
663,unified_resource,Assess loan risk,2023-04-07T12:11:19.594,2023-04-07T12:31:19.594
660,unified_resource,Cancel application,2023-04-07T12:30:21.424,2023-04-07T12:35:21.424
665,unified_resource,Check application form completeness,2023-04-07T12:30:00.000,2023-04-07T12:41:19.091
663,unified_resource,Reject application,2023-04-07T12:31:19.594,2023-04-07T12:41:19.594
661,unified_resource,Assess loan risk,2023-04-07T12:22:33.984,2023-04-07T12:42:33.984
662,unified_resource,Check credit history,2023-04-07T11:45:28.447,2023-04-07T12:44:29.135
664,unified_resource,Appraise property,2023-04-07T12:01:13.656,2023-04-07T12:45:53.084
661,unified_resource,Design loan offer,2023-04-07T12:42:33.984,2023-04-07T12:52:44.873
665,unified_resource,Appraise property,2023-04-07T12:41:19.091,2023-04-07T12:58:14.386
662,unified_resource,Assess loan risk,2023-04-07T12:44:29.135,2023-04-07T13:04:29.135
659,unified_resource,Check credit history,2023-04-07T11:06:04.577,2023-04-07T13:04:59.415
664,unified_resource,Assess loan risk,2023-04-07T12:45:53.084,2023-04-07T13:05:53.084
666,unified_resource,Check application form completeness,2023-04-07T13:00:00.000,2023-04-07T13:07:10.529
661,unified_resource,Approve loan offer,2023-04-07T12:52:44.873,2023-04-07T13:12:44.873
662,unified_resource,Reject application,2023-04-07T13:04:29.135,2023-04-07T13:14:29.135
664,unified_resource,Reject application,2023-04-07T13:05:53.084,2023-04-07T13:15:53.084
666,unified_resource,AML check,2023-04-07T13:07:10.529,2023-04-07T13:16:02.449
661,unified_resource,Cancel application,2023-04-07T13:12:44.873,2023-04-07T13:17:44.873
665,unified_resource,AML check,2023-04-07T12:41:19.091,2023-04-07T13:22:32.457
659,unified_resource,Assess loan risk,2023-04-07T13:04:59.415,2023-04-07T13:24:59.415
659,unified_resource,Design loan offer,2023-04-07T13:24:59.415,2023-04-07T13:26:35.138
667,unified_resource,Check application form completeness,2023-04-07T13:30:00.000,2023-04-07T13:34:16.862
667,unified_resource,Appraise property,2023-04-07T13:34:16.862,2023-04-07T13:37:57.744
666,unified_resource,Appraise property,2023-04-07T13:07:10.529,2023-04-07T13:39:13.697
659,unified_resource,Approve loan offer,2023-04-07T13:26:35.138,2023-04-07T13:46:35.138
666,unified_resource,Check credit history,2023-04-07T13:07:10.529,2023-04-07T13:46:54.022
659,unified_resource,Cancel application,2023-04-07T13:46:35.138,2023-04-07T13:51:35.138
668,unified_resource,Check application form completeness,2023-04-07T14:00:00.000,2023-04-07T14:04:25.035
668,unified_resource,AML check,2023-04-07T14:04:25.035,2023-04-07T14:06:07.551
666,unified_resource,Assess loan risk,2023-04-07T13:46:54.022,2023-04-07T14:06:54.022
667,unified_resource,AML check,2023-04-07T13:34:16.862,2023-04-07T14:13:48.075
666,unified_resource,Design loan offer,2023-04-07T14:06:54.022,2023-04-07T14:18:58.838
668,unified_resource,Appraise property,2023-04-07T14:04:25.035,2023-04-07T14:25:41.792
667,unified_resource,Check credit history,2023-04-07T13:34:16.862,2023-04-07T14:36:38.435
666,unified_resource,Approve loan offer,2023-04-07T14:18:58.838,2023-04-07T14:38:58.838
666,unified_resource,Approve application,2023-04-07T14:38:58.838,2023-04-07T14:43:58.838
668,unified_resource,Check credit history,2023-04-07T14:04:25.035,2023-04-07T14:56:21.961
667,unified_resource,Assess loan risk,2023-04-07T14:36:38.435,2023-04-07T14:56:38.435
667,unified_resource,Design loan offer,2023-04-07T14:56:38.435,2023-04-10T07:03:54.370
665,unified_resource,Check credit history,2023-04-07T12:41:19.091,2023-04-10T07:08:51.365
670,unified_resource,Check application form completeness,2023-04-07T15:00:00.000,2023-04-10T07:12:16.821
668,unified_resource,Assess loan risk,2023-04-07T14:56:21.961,2023-04-10T07:16:21.961
669,unified_resource,Check application form completeness,2023-04-07T14:30:00.000,2023-04-10T07:17:38.506
670,unified_resource,AML check,2023-04-10T07:12:16.821,2023-04-10T07:19:30.685
669,unified_resource,AML check,2023-04-10T07:17:38.506,2023-04-10T07:21:15.696
668,unified_resource,Design loan offer,2023-04-10T07:16:21.961,2023-04-10T07:22:06.323
669,unified_resource,Appraise property,2023-04-10T07:17:38.506,2023-04-10T07:23:21.296
667,unified_resource,Approve loan offer,2023-04-10T07:03:54.370,2023-04-10T07:23:54.370
670,unified_resource,Appraise property,2023-04-10T07:12:16.821,2023-04-10T07:25:38.575
665,unified_resource,Assess loan risk,2023-04-10T07:08:51.365,2023-04-10T07:28:51.365
667,unified_resource,Cancel application,2023-04-10T07:23:54.370,2023-04-10T07:28:54.370
665,unified_resource,Reject application,2023-04-10T07:28:51.365,2023-04-10T07:38:51.365
668,unified_resource,Approve loan offer,2023-04-10T07:22:06.323,2023-04-10T07:42:06.323
671,unified_resource,Check application form completeness,2023-04-10T07:30:00.000,2023-04-10T07:43:29.734
668,unified_resource,Approve application,2023-04-10T07:42:06.323,2023-04-10T07:47:06.323
671,unified_resource,Check credit history,2023-04-10T07:43:29.734,2023-04-10T07:55:32.023
671,unified_resource,AML check,2023-04-10T07:43:29.734,2023-04-10T07:57:21.166
670,unified_resource,Check credit history,2023-04-10T07:12:16.821,2023-04-10T07:59:23.826
671,unified_resource,Appraise property,2023-04-10T07:43:29.734,2023-04-10T08:02:59.928
672,unified_resource,Check application form completeness,2023-04-10T08:00:00.000,2023-04-10T08:11:24.810
672,unified_resource,Appraise property,2023-04-10T08:11:24.810,2023-04-10T08:12:41.678
670,unified_resource,Assess loan risk,2023-04-10T07:59:23.826,2023-04-10T08:19:23.826
672,unified_resource,AML check,2023-04-10T08:11:24.810,2023-04-10T08:19:58.377
671,unified_resource,Assess loan risk,2023-04-10T08:02:59.928,2023-04-10T08:22:59.928
671,unified_resource,Reject application,2023-04-10T08:22:59.928,2023-04-10T08:32:59.928
670,unified_resource,Design loan offer,2023-04-10T08:19:23.826,2023-04-10T08:33:05.954
673,unified_resource,Check application form completeness,2023-04-10T08:30:00.000,2023-04-10T08:41:30.285
673,unified_resource,Check credit history,2023-04-10T08:41:30.285,2023-04-10T08:46:25.939
670,unified_resource,Approve loan offer,2023-04-10T08:33:05.954,2023-04-10T08:53:05.954
673,unified_resource,Appraise property,2023-04-10T08:41:30.285,2023-04-10T08:55:12.940
670,unified_resource,Cancel application,2023-04-10T08:53:05.954,2023-04-10T08:58:05.954
669,unified_resource,Check credit history,2023-04-10T07:17:38.506,2023-04-10T09:01:31.303
674,unified_resource,Check application form completeness,2023-04-10T09:00:00.000,2023-04-10T09:06:21.566
669,unified_resource,Assess loan risk,2023-04-10T09:01:31.303,2023-04-10T09:21:31.303
669,unified_resource,Reject application,2023-04-10T09:21:31.303,2023-04-10T09:31:31.303
675,unified_resource,Check application form completeness,2023-04-10T09:30:00.000,2023-04-10T09:32:41.351
674,unified_resource,Appraise property,2023-04-10T09:06:21.566,2023-04-10T09:39:49.295
675,unified_resource,Appraise property,2023-04-10T09:32:41.351,2023-04-10T09:43:50.581
672,unified_resource,Check credit history,2023-04-10T08:11:24.810,2023-04-10T10:00:05.612
674,unified_resource,AML check,2023-04-10T09:06:21.566,2023-04-10T10:04:16.725
674,unified_resource,Check credit history,2023-04-10T09:06:21.566,2023-04-10T10:12:55.797
676,unified_resource,Check application form completeness,2023-04-10T10:00:00.000,2023-04-10T10:18:36.157
672,unified_resource,Assess loan risk,2023-04-10T10:00:05.612,2023-04-10T10:20:05.612
675,unified_resource,AML check,2023-04-10T10:04:16.725,2023-04-10T10:20:07.788
676,unified_resource,Check credit history,2023-04-10T10:18:36.157,2023-04-10T10:24:37.092
677,unified_resource,Check application form completeness,2023-04-10T10:30:00.000,2023-04-10T10:31:10.342
674,unified_resource,Assess loan risk,2023-04-10T10:12:55.797,2023-04-10T10:32:55.797
676,unified_resource,AML check,2023-04-10T10:20:07.788,2023-04-10T10:35:22.768
675,unified_resource,Check credit history,2023-04-10T09:32:41.351,2023-04-10T10:35:34.527
672,unified_resource,Design loan offer,2023-04-10T10:20:05.612,2023-04-10T10:38:21.920
677,unified_resource,AML check,2023-04-10T10:35:22.768,2023-04-10T10:42:53.691
675,unified_resource,Assess loan risk,2023-04-10T10:35:34.527,2023-04-10T10:55:34.527
672,unified_resource,Approve loan offer,2023-04-10T10:38:21.920,2023-04-10T10:58:21.920
674,unified_resource,Design loan offer,2023-04-10T10:32:55.797,2023-04-10T11:00:26.049
677,unified_resource,Check credit history,2023-04-10T10:31:10.342,2023-04-10T11:02:45.668
675,unified_resource,Design loan offer,2023-04-10T10:55:34.527,2023-04-10T11:03:09.556
672,unified_resource,Cancel application,2023-04-10T10:58:21.920,2023-04-10T11:03:21.920
676,unified_resource,Appraise property,2023-04-10T10:18:36.157,2023-04-10T11:05:11.596
677,unified_resource,Appraise property,2023-04-10T10:31:10.342,2023-04-10T11:06:11.316
678,unified_resource,Check application form completeness,2023-04-10T11:00:00.000,2023-04-10T11:12:20.075
674,unified_resource,Approve loan offer,2023-04-10T11:00:26.049,2023-04-10T11:20:26.049
675,unified_resource,Approve loan offer,2023-04-10T11:03:09.556,2023-04-10T11:23:09.556
676,unified_resource,Assess loan risk,2023-04-10T11:05:11.596,2023-04-10T11:25:11.596
674,unified_resource,Cancel application,2023-04-10T11:20:26.049,2023-04-10T11:25:26.049
677,unified_resource,Assess loan risk,2023-04-10T11:06:11.316,2023-04-10T11:26:11.316
675,unified_resource,Cancel application,2023-04-10T11:23:09.556,2023-04-10T11:28:09.556
678,unified_resource,Check credit history,2023-04-10T11:12:20.075,2023-04-10T11:32:15.509
678,unified_resource,Appraise property,2023-04-10T11:12:20.075,2023-04-10T11:34:42.223
677,unified_resource,Design loan offer,2023-04-10T11:26:11.316,2023-04-10T11:39:08.403
676,unified_resource,Design loan offer,2023-04-10T11:25:11.596,2023-04-10T11:40:19.578
673,unified_resource,AML check,2023-04-10T08:41:30.285,2023-04-10T11:57:04.003
677,unified_resource,Approve loan offer,2023-04-10T11:39:08.403,2023-04-10T11:59:08.403
676,unified_resource,Approve loan offer,2023-04-10T11:40:19.578,2023-04-10T12:00:19.578
677,unified_resource,Approve application,2023-04-10T11:59:08.403,2023-04-10T12:04:08.403
676,unified_resource,Approve application,2023-04-10T12:00:19.578,2023-04-10T12:05:19.578
680,unified_resource,Check application form completeness,2023-04-10T12:00:00.000,2023-04-10T12:06:02.997
673,unified_resource,Assess loan risk,2023-04-10T11:57:04.003,2023-04-10T12:17:04.003
679,unified_resource,Check application form completeness,2023-04-10T11:30:00.000,2023-04-10T12:28:16.722
673,unified_resource,Design loan offer,2023-04-10T12:17:04.003,2023-04-10T12:30:40.443
680,unified_resource,Appraise property,2023-04-10T12:06:02.997,2023-04-10T12:31:24.287
680,unified_resource,AML check,2023-04-10T12:06:02.997,2023-04-10T12:42:21.287
681,unified_resource,Check application form completeness,2023-04-10T12:30:00.000,2023-04-10T12:48:10.258
679,unified_resource,Appraise property,2023-04-10T12:28:16.722,2023-04-10T12:49:05.915
681,unified_resource,Check credit history,2023-04-10T12:48:10.258,2023-04-10T12:49:33.668
673,unified_resource,Approve loan offer,2023-04-10T12:30:40.443,2023-04-10T12:50:40.443
673,unified_resource,Cancel application,2023-04-10T12:50:40.443,2023-04-10T12:55:40.443
681,unified_resource,Appraise property,2023-04-10T12:48:10.258,2023-04-10T12:58:54.139
679,unified_resource,Check credit history,2023-04-10T12:28:16.722,2023-04-10T12:59:59.065
